Speaker,Sex,Location,Distance,pcm_RMSenergy_sma,pcm_fftMag_mfcc_sma[1],pcm_fftMag_mfcc_sma[2],pcm_fftMag_mfcc_sma[3],pcm_fftMag_mfcc_sma[4],pcm_fftMag_mfcc_sma[5],pcm_fftMag_mfcc_sma[6],pcm_fftMag_mfcc_sma[7],pcm_fftMag_mfcc_sma[8],pcm_fftMag_mfcc_sma[9],pcm_fftMag_mfcc_sma[10],pcm_fftMag_mfcc_sma[11],pcm_fftMag_mfcc_sma[12],pcm_zcr_sma,voiceProb_sma,F0_sma,pcm_RMSenergy_sma_de,pcm_fftMag_mfcc_sma_de[1],pcm_fftMag_mfcc_sma_de[2],pcm_fftMag_mfcc_sma_de[3],pcm_fftMag_mfcc_sma_de[4],pcm_fftMag_mfcc_sma_de[5],pcm_fftMag_mfcc_sma_de[6],pcm_fftMag_mfcc_sma_de[7],pcm_fftMag_mfcc_sma_de[8],pcm_fftMag_mfcc_sma_de[9],pcm_fftMag_mfcc_sma_de[10],pcm_fftMag_mfcc_sma_de[11],pcm_fftMag_mfcc_sma_de[12],pcm_zcr_sma_de,voiceProb_sma_de,F0_sma_de
030,F,Imperial,500,0.0003928053148532,-8.056109095803924,-0.021301400274509,1.0697648517960776,-6.3709914293137215,-8.189065653745091,-7.668330876252445,-10.627025024117636,-6.754379159008823,-14.619815301931371,4.065555253962748,-9.914097912849998,-5.489427278249018,0.1190358684804367,0.4509973741555495,196.30428451690807,2.399027332861996e-13,-5.854785159291331e-09,-1.469042974397948e-09,-4.566406256107432e-09,1.679687440568969e-10,1.892578127161569e-09,5.572265638004777e-09,2.7440429854308068e-09,2.526367185329975e-09,-4.628418001997609e-09,9.443359365150524e-09,1.8613281392533198e-09,3.7626953014935e-09,-2.3130230497019083e-11,1.3673609048239544e-10,-3.855940018127057e-08
030,M,Imperial,50,0.0019136040161845,-6.55935018501456,-1.3844889808466028,8.3982887142767,-3.0043962269611657,-8.766132757776708,-8.595921055815543,-7.804544754318436,-5.340713611211651,-7.404711633757294,1.93195082384466,6.707799856241747,-6.6992453254572855,0.1101436929226571,0.3732355345631057,206.1508631007752,-3.112030945148815e-12,3.0931334680334273e-09,2.9388781411007103e-09,1.21663442559254e-09,-4.872533853076999e-09,-5.240812348086128e-10,-3.4477756531448366e-09,-3.0202997947586924e-09,9.423597677016757e-09,1.3593810431223108e-08,4.058994169332709e-09,-8.431334621553566e-09,-3.79206961350762e-09,4.671628787306033e-11,9.825019321886775e-11,5.279620854332087e-07
030,M,Imperial,200,0.0008015319637557,-8.53962660807321,-4.711709338034681,8.581540240000004,-3.509320153125243,-11.33610919440752,-5.582810235805487,-11.695919884200384,-3.3958999535144514,-5.721349783082851,0.4789859604961463,5.804904525489408,-4.777369845438343,0.1166621196232938,0.345443506558639,241.65005413043477,1.50891657495424e-13,4.756069018325014e-09,5.223394002404451e-10,4.803451591368605e-09,-2.5196548366442318e-09,-5.691275185200459e-09,7.010546528722892e-09,-1.607766083045447e-09,9.051773728241258e-09,7.690162983771208e-09,-1.7572388827417688e-10,5.470757433038112e-09,-2.5186960761283823e-09,-1.3531669272385426e-11,-9.044429050971511e-11,-1.2820512924786973e-08
030,M,Imperial,500,0.0005183677815527,-8.203426456877187,-7.898446171884705,8.471541637270949,-4.717223609022412,-15.216868243859643,-5.522797444931773,-13.96849397858674,-5.110731936335273,-4.7424690497058375,-0.6828914507602346,4.378420559064326,-6.048018337574085,0.1228973326751592,0.3595574446699494,282.23924513513515,5.825728322302211e-14,-1.3919708736786404e-09,3.9223300976501855e-09,-2.7642718639437383e-09,1.4893203868380288e-09,-1.0696485456273785e-08,3.990291253729974e-09,-3.621359253044288e-09,1.0069902906404804e-08,-1.0756310506796766e-09,-2.7339805642163027e-09,6.007893203938427e-09,2.925242703756669e-09,-3.809564578172926e-12,-5.7838462034893776e-11,1.7884545456067516e-06
031,F,Glasgow,50,0.0021350638090692,-9.283214254804694,0.2922343104687503,3.951606664850586,-7.590839448897465,-1.248561334255631,-16.643227915234377,-1.7869432296376944,-4.184558734101562,-11.089981176234362,2.476672227168947,-6.75639565771582,-5.1140683533652345,0.1173384922429483,0.4213437798440632,173.9178846882793,1.5697762668673616e-12,1.814980557977339e-09,4.229571987879451e-09,7.889688725018172e-09,1.0739299604756256e-08,-6.714007783717381e-09,1.222373541760379e-08,-1.4648832833091019e-10,-1.7236381355830272e-09,5.82684855804172e-10,-3.772665365400125e-09,2.7727626300442452e-09,6.528210134942275e-09,1.834296413054548e-11,3.5340060427946344e-10,3.6392156861005136e-08
031,F,Glasgow,200,0.0008773650285533,-10.625351110555018,-1.6203986473544325,2.312545624391433,-7.575860624761439,-3.444358274975658,-12.504073438704967,-3.7151421023807183,-6.036037512755603,-13.507797702823762,1.5126252631061323,-4.349642862307694,-3.948060917994153,0.1246223855068242,0.4025539190165524,176.0679364761903,2.372453945415472e-13,4.48564500836009e-09,4.8021338559906854e-09,2.061299696833161e-09,-2.803103977783253e-10,-3.7206595396103143e-09,1.3144519851329848e-08,2.860329787013026e-09,-6.5334626458026034e-09,-5.850630437827217e-09,-6.786420940511113e-09,-8.411251218648544e-09,1.2828612997792221e-08,6.704567631372031e-11,-2.926576204238415e-11,2.3774346758775985e-07
031,F,Glasgow,500,0.0004665547501739,-10.023646510839034,-2.631010355853657,0.8919781313073182,-7.94254799568781,-5.714984318663416,-13.231048976343416,-5.810564087602923,-4.891368609433178,-12.546671078009762,2.5295755812000023,-7.589366917892697,-6.168723434523897,0.1301690954904456,0.3819118148076258,159.30525429245282,-1.5546938728538797e-13,-3.814577269972238e-09,-2.7759961300397235e-09,-1.935860071127414e-09,-1.0807482974593858e-08,2.2897958736163262e-09,-3.6783284835341733e-09,-7.753838681148327e-09,-6.641399410244513e-09,6.676384856101327e-09,-8.581146745762017e-09,9.231292403566643e-10,6.549076796715989e-09,1.4048345026671563e-10,-6.706827126134124e-11,1.3794052238863726e-07
031,M,Glasgow,50,0.0018378107421881,-5.625230067022342,3.1332881252448983,12.422513038211854,-0.8878011274868809,-1.4993756873536466,-6.285740843713306,-6.46117777005442,-4.772490695685131,-11.366622107288634,6.652534559825092,0.1875313960330417,-5.8052827237026206,0.1064846848626025,0.343035752180733,176.23653211764702,1.0238044598887565e-12,5.196514924292714e-10,-6.3881897648993e-09,-5.039399826608121e-09,3.084027105054006e-09,9.05130683537194e-10,4.163601160494536e-09,-7.41393998557104e-09,4.5692158973286606e-10,4.2329138328274166e-09,5.316553724828298e-09,-2.5117134535782176e-09,2.269119075700461e-09,-2.0028457876423885e-11,3.4721073162060266e-11,-8.520833438829811e-08
031,M,Glasgow,200,0.0006296728454731,-5.702783786737965,0.9800142577899804,11.75789080669557,-0.504891629181117,-2.7512518707514437,-5.829405618757221,-7.759114612233133,-3.427456633034683,-9.32514963552024,8.594101917159929,-0.5176791622312139,-5.035615606502894,0.1077998959526841,0.3228735617487699,208.60723283783796,5.262255257656505e-13,7.829174646508319e-10,5.706333985441213e-09,-2.8334933205203e-09,-3.574856037923958e-09,1.1829174678258304e-08,3.833973129484229e-09,9.405758144818062e-09,-3.3402111224620183e-09,-1.6026871362083442e-10,-7.101727374089915e-10,7.767754305632741e-09,-1.0585412659444512e-08,3.427966790839071e-11,3.6019075183042574e-12,-1.666666661142918e-07
031,M,Glasgow,500,0.0003849384360442,-6.444477939140928,-1.8634795794305024,12.047871987635132,1.4691564751940154,-4.416479974893818,-4.027616014555983,-9.342477295627427,-2.2031985348474885,-5.768419670223942,8.383727055015447,-0.9873791706563724,-5.130315218696917,0.1120357269406765,0.3047082440812756,191.6400953333333,2.413117306859769e-13,-3.5417807827590273e-09,-6.792307651155741e-10,-1.612019236372572e-09,2.3865384507546582e-09,-5.348076927354282e-09,1.3016345985158566e-09,6.5824038335511706e-09,-9.663461431960516e-10,-5.784615372283176e-09,-1.7187596179822095e-08,3.018269305428316e-10,-1.1865384620545008e-08,-8.013934668945414e-11,2.5093176892705688e-11,4.148148140043557e-07
032,F,Glasgow,50,0.0016161179139883,-7.228119034865892,-2.4773092287793927,4.464462836146746,-7.989073580039848,-10.412810657667634,-11.681980116103016,-6.622036295208929,-5.402585837671433,-11.624988709164246,-0.7798464112443142,-7.946883094155503,-4.021214396783288,0.1098976367206551,0.4237623932458699,176.54121866666668,1.3368441449632302e-12,-1.4348499634328151e-09,-7.190319460010761e-09,-7.639670854681225e-09,-5.790900327832756e-10,9.623426944431312e-09,-4.241239086216103e-09,-3.1374636916136054e-09,-6.901742498275504e-09,-3.4083252772749987e-09,5.297192644365985e-09,-2.896805445620171e-09,-7.527589418745089e-10,2.967688301975852e-11,-1.9424975721194279e-10,9.892307682819189e-08
032,F,Glasgow,200,0.0006994890739784,-8.107723382633111,-4.944068903355269,4.333836783189739,-9.479100149903193,-11.990902830406592,-13.0279127937609,-8.147968733126815,-3.3750054295934167,-10.72272497637948,0.8179868519574065,-8.939378736971912,-2.713264390169409,0.1067364289372158,0.4431271347531462,191.60865834532376,-1.2373866900928671e-13,6.540983498970862e-10,2.314368395591749e-09,-6.3170395430703935e-09,7.581195756804258e-09,3.6219865056409635e-09,-7.128833192435846e-09,-7.022854378081192e-09,-2.443587396876287e-10,9.58418516397428e-09,-6.003857287975747e-09,8.753326906097008e-09,-1.761812903217359e-09,-2.511472036359137e-11,-5.4484088856059055e-11,-1.8630694956062414e-07
032,F,Glasgow,500,0.0003846429407,-8.547052951374264,-4.939620065450291,2.3056581749005853,-8.581444336306028,-11.990739496315788,-12.591204396018506,-9.355126548138385,1.313699709115986,-9.68028685247953,-1.092887021485381,-9.714767901248536,-0.5280148018606243,0.1124214501183971,0.4535699711988306,209.6098558333332,-1.2359805889823846e-13,-8.952368947666961e-09,-6.534077665825015e-09,-2.804271842758384e-09,9.59087378664423e-09,-2.543689352625626e-09,8.741854379349174e-09,-5.816504844045121e-09,-1.1553397929022703e-09,6.3252427101320485e-09,-5.674271853732363e-09,3.943980559278645e-09,-2.90194174104161e-09,9.890429176152008e-12,-5.533689374949912e-11,1.9940154463854978e-07
032,M,Glasgow,50,0.0013342674670001,-6.390013331926427,5.024554655692157,8.045200703410453,0.7650502587308812,-5.847985563736682,-9.045109972391105,0.6184287652787988,-3.068867833446273,-10.170604160188772,6.457055570580822,-0.1039630951777348,-1.5243026562439497,0.1025840963590867,0.3468584551554001,157.70977404958683,4.7007514301918525e-14,9.749518438879943e-10,8.698073219974703e-09,2.736030830819778e-10,-4.230443158113346e-09,7.050096337515239e-09,-3.3073217932263254e-09,-5.616377640550903e-09,1.125915199331028e-09,-4.0763005725092275e-09,7.212909442383386e-09,2.382466273825889e-09,-8.997109823378064e-09,-1.0553420376546078e-10,1.0899629118762622e-10,1.954871791827355e-07
032,M,Glasgow,200,0.0006524338861387,-7.414519984669105,2.956967141948029,8.041518639124163,1.3089290222155916,-9.716166148055818,-6.264843960096247,-2.6239034597536097,-3.2105916796381093,-7.877040432302202,5.010797128873923,1.9832398015976904,-2.3052304022810417,0.108835324550413,0.3249151341320094,147.12303017543857,1.0371578893383974e-13,-3.1910047679443555e-09,6.858373220006804e-09,-6.378947411119121e-09,6.441148326204893e-09,-8.746794272924611e-09,-8.875023926972738e-09,2.602200947135865e-09,1.1458373120082488e-09,3.7033493042450547e-09,-1.1746411474064497e-08,7.737139712647006e-09,-6.733014353018037e-10,1.2855295056034922e-11,-6.414815115945495e-11,2.98905261150582e-08
032,M,Glasgow,500,0.0003913831587682,-7.802564659266222,0.7672262249351405,5.7841411805324245,-0.972500947259439,-11.190797341210088,-8.199271397271062,-4.294296447585667,-3.9647272338276816,-9.178167032652462,6.3411597680435605,-3.11165844348693,-1.5811525588944852,0.1163751154686079,0.3335620967979614,242.5184684415584,3.0200482141701935e-13,-5.784281566848428e-09,-6.351687558642415e-09,-4.888138862446731e-09,4.1012536159421944e-09,1.3501446398262435e-09,-1.6697203128733426e-09,3.295081961731592e-09,-9.024879462587768e-09,2.6133074892841336e-10,3.148891027908816e-09,1.878881389873987e-09,-4.984474448314277e-09,7.431106678782489e-11,3.145942919397123e-11,-5.122807021158181e-07
033,F,Glasgow,50,0.002658369070791,-11.925175871679777,1.3383642662868374,5.066286077534384,-6.632007583792927,-6.914275295284873,-14.33715689096266,-9.227745357290772,-5.604603658381138,-9.3416176922888,-4.006835939239682,-7.669046660726917,-2.735271673251474,0.1218505481237489,0.4186433074257622,178.76741924083785,2.2731624324571453e-12,5.912915832109282e-09,-1.4784735588444164e-09,-3.44686887621061e-09,4.833659497747476e-09,-6.737495096730275e-09,2.0645759346527968e-11,1.1839528601910023e-10,-1.0014970657736644e-08,-2.864774958134094e-09,8.541095878609775e-09,3.472602731624682e-09,6.477495109274033e-09,-1.1570029517178027e-10,1.1420431303568896e-10,4.7707627272415215e-08
033,F,Glasgow,200,0.0010440575497143,-13.152410535710102,-0.4536077992438789,2.2329697307482834,-7.526291589578848,-7.771371536463277,-12.604325164554368,-11.59475845610185,-4.995823170536718,-9.7388468815475,-1.2732231273075425,-9.520569005396665,-3.096947958113617,0.1331835785568696,0.3700259214201772,173.60354321568633,-9.790507054388289e-14,1.4240975587177492e-08,1.370731720324436e-09,-8.604878066591114e-09,3.4546341399400413e-09,-6.811609758217693e-09,-7.357560989080911e-09,1.3122926880759373e-08,-8.858146349644263e-09,1.1300487819685726e-08,-4.215804865183811e-09,3.1990243992256644e-09,1.0165853559899915e-09,4.4325456693101386e-11,7.121948356262262e-13,2.2094690284764815e-07
033,F,Glasgow,500,0.0005011881889375,-12.43807442798528,-0.3741328870334001,1.667722490291747,-7.307261450694489,-8.024319359587423,-10.345098348745582,-12.272103366976438,-5.8079361884282985,-9.499860564486251,-0.6942690280373283,-10.325745479705292,-3.1166749561591307,0.1370192627770699,0.3718155105724029,194.3182403053434,6.514531245208138e-13,-1.898339863125667e-09,-1.991210957946222e-09,-1.429296883288572e-09,-4.1232421921086814e-09,4.229980462444214e-09,-4.1068359597586416e-09,8.030273416366441e-09,2.331054709068386e-09,2.314453111420175e-09,2.3701171989715213e-09,2.11914042032562e-10,-3.750000010684226e-09,-8.630177813280503e-11,-1.302484944631845e-10,3.164411768227303e-07
033,M,Glasgow,50,0.0015614327243057,-7.470614766018326,5.625905968119572,7.621061291782069,-0.3849009418418501,-1.270222513832305,-3.4711283326720355,-0.6002374672227588,-2.448160428021215,-9.127550893644162,6.322690695617172,4.6415266166567015,-0.5929539056297987,0.1067141032395264,0.3167791628520159,201.79899779411767,6.688856856359092e-13,9.116234630238831e-10,-3.352065316748768e-09,-1.950576375625477e-09,-6.750528354350743e-09,-1.4196926093097442e-09,-9.004803076266486e-09,-1.931412093059329e-09,-9.079731041209102e-09,-1.1384245858416742e-09,-7.0860710832526855e-09,8.188280499102456e-09,-5.9193083513535e-09,-1.2459174703852565e-11,-1.3503632266856867e-10,3.3594827440991977e-07
033,M,Glasgow,200,0.0005982539508153,-7.920388085416753,5.545729299777674,7.256911041942253,-1.1800132136544763,-0.542890344583252,-4.467780863348415,0.8573477652425429,-3.639504475403177,-8.226721756250237,6.711214845524544,4.179587434058707,-0.7825643566987506,0.1099920402957234,0.2867959233022683,267.9398444444444,7.393018125735447e-13,-1.155682876681079e-09,-8.691499424556386e-10,6.068863405483057e-09,3.663505231123125e-09,-6.574021118414388e-10,-7.770773643063135e-09,8.582807997750052e-09,-8.103438393149006e-09,5.994269347876182e-09,-6.973256789227461e-10,6.629417381809322e-09,4.723973252133375e-09,-4.905747071928774e-11,3.973869113300987e-11,-2.064705883075181e-06
033,M,Glasgow,500,0.0003058661436899,-6.879228213564409,4.314385420230087,6.138086740575218,-0.4022867719960673,-2.938221049972468,-2.208268460255652,-0.5552033640658799,-3.1690029748589943,-7.686372323529993,9.259679859314655,3.74768100850541,-1.077120411019664,0.1236839735633879,0.290465877068435,221.76412500000004,1.8419196785674869e-13,9.580803117884798e-09,5.224289916087758e-10,8.348383927936463e-09,3.872673845756251e-09,4.8205680583624596e-09,-5.9892458575675384e-09,9.817825817344427e-10,-2.497551413781557e-09,-8.494613128364311e-09,3.88060723843048e-09,-4.82415278439042e-09,-1.7238002361468791e-10,2.7505279681250915e-12,-4.459255584394407e-11,-4.347826103783162e-07
034,F,Glasgow,50,0.0017556258176806,-8.878924336345024,1.9462848082788504,7.118368374610138,-3.827221019146204,-5.019075567422026,-17.238231223586762,-5.745376570859651,-2.0261515249220285,-6.332334195998052,0.8942580317064331,-3.5700704778800216,-2.719567539538204,0.1157829107588718,0.3605594029651482,146.14793342105256,-2.1063466086558064e-12,-3.535339843258746e-09,2.489708727518222e-09,5.0345630885922444e-09,-3.572815535603141e-09,-1.4396407703494604e-09,-2.7650485733578914e-09,9.423300972003837e-09,9.457281567849068e-09,-2.2524271299250626e-10,-9.574174759954408e-09,-1.5453398053702412e-08,-2.229126221095905e-09,-1.3877453750156808e-10,-1.0029948529902052e-10,7.292134822071303e-08
034,F,Glasgow,200,0.0006302346890165,-8.622471047515008,-1.1100309475575985,5.063437344766704,-5.080976648712487,-5.221558606137464,-15.377818910948692,-6.298213303949663,-1.4399318612439505,-7.0098007866350445,3.42564274242141,-4.718961509,-4.024587505779282,0.1044066602201093,0.4148285285440427,178.68036071856284,3.489767583648931e-13,3.7926711150209415e-10,-1.4667309691878943e-09,-1.6921890063721023e-09,-7.179363533758154e-09,-5.526615239807929e-09,8.741562198036803e-09,-3.6480231463261854e-09,1.376084874411048e-09,1.0425265667889507e-10,-1.2246865627854422e-10,1.6258437593123476e-09,1.1880617166061968e-08,3.3216807148990216e-11,-1.9787789318144624e-10,9.921928226105029e-08
034,F,Glasgow,500,0.0003855833963008,-9.1404830118828,-2.9764358623813654,1.4611945320720454,-7.9697438293179745,-9.272111193899129,-18.787829458674334,-8.99762153226705,-4.830929812801156,-7.097005131988476,-0.2989022746762717,-9.74145363098846,-5.5602442389757964,0.1071948000809827,0.429155743602306,200.7190421188631,-6.713014385392367e-14,-3.210143550023976e-09,2.912918649686807e-09,3.868899526001971e-09,-5.223923445705841e-09,-2.126315799576237e-09,2.666602856861373e-09,-1.6536363633934512e-08,2.777224888702815e-09,1.7129184247911015e-10,2.7330143501151733e-09,7.703349275854421e-09,5.139712933521327e-09,8.948325411751506e-11,9.184688873355952e-11,-1.07792099537323e-07
034,M,Glasgow,50,0.0022287402234105,-8.202906845762325,5.451226200521745,8.430769703572947,0.952315751949758,-1.9812552136231896,-6.3039684724927545,-1.9671118378212555,-1.3485360317584538,-9.290946918510146,1.5617859042512057,2.439148456274397,-4.115674457307632,0.1048961202593266,0.2973353383978766,161.19360512820518,2.810529810535863e-12,4.067692308839222e-09,-3.604999988190544e-09,2.309423095947718e-09,8.864519224796958e-09,2.571153855328941e-09,3.108653857554702e-09,5.0873076726403444e-09,-4.565990375110091e-09,4.169230767650095e-09,6.748846174323782e-09,-5.3692307572239535e-09,-5.535576914105051e-09,1.415650777524991e-11,-5.7631898729153476e-11,-1.2698412756579938e-07
034,M,Glasgow,200,0.0007020101042218,-6.818668400819161,1.522878412775629,9.26067384138008,0.3455622685889753,-5.448447279999995,-5.3134642339651865,-5.711916910419219,-0.0990648808075435,-7.334212076033848,2.3285365088056103,2.3249207255628628,-6.65188023743714,0.1093607844431301,0.2981298060880923,152.15763607843135,-7.83400961758816e-13,2.288173098112629e-09,-6.163461421793136e-10,6.349999996417448e-09,-3.0312500102673238e-09,2.8296153698927286e-09,3.516346171264079e-09,2.4451923055746007e-09,3.4609615459326207e-10,5.892307655312414e-09,3.6859615434189383e-09,-5.83653842153677e-10,-1.1432778859438804e-08,-7.113691267004834e-11,1.0379448453427632e-10,1.332894723716256e-07
034,M,Glasgow,500,0.0004299710637912,-7.626024709464243,-0.37342210367287,8.907916024681692,-0.0240543999314391,-9.58076744052302,-4.025828245014689,-6.533480607522032,-0.1842613386993142,-5.787004051224286,2.358483520587662,1.506787706425073,-4.890941693809994,0.1205414033721565,0.2975366404272783,188.5230091891892,-4.4688487936369494e-13,6.292390264124423e-09,8.780487696816095e-10,7.537561027370096e-10,-1.1014632471689089e-10,3.4439021044832475e-10,-2.312195116716393e-09,-4.2772682857674406e-09,-4.3435121988959115e-09,-4.13658542081221e-10,1.6878050627842683e-10,-1.2210634158302732e-08,-1.075317074346733e-08,1.2879024523422814e-10,6.092656459914642e-11,6.800000000212619e-07
035,F,Glasgow,50,0.0019255802293337,-9.17760646518988,4.004667383197655,0.1056643490457641,-1.5528062990204488,-11.697455217923071,-8.87110393371763,-4.752005899191825,-2.857367868740996,-11.069355319479072,-4.517361351079357,-3.848217657060368,-7.386075632277492,0.1143145309190172,0.4157543416957385,177.96259952127656,-3.6217265870260353e-14,-2.6572259532293932e-09,-7.148399650126747e-10,-2.6690591738058784e-09,-1.6964112473851075e-09,-2.838991253960201e-09,9.092143527774821e-09,-1.0265848693810165e-08,-7.049466541923533e-09,-1.577109578937898e-09,1.1263627551945276e-08,-5.559844820551975e-09,-4.810863244955785e-09,-4.541595804390017e-11,8.399724647123334e-11,1.1555731920387368e-08
035,F,Glasgow,200,0.0008044653943223,-10.170826199166656,1.4650963273284274,1.3086190912325486,-0.8865054979215687,-14.432889845696089,-7.857335127644118,-6.042954159204611,0.455587437794117,-10.426658588779416,-4.82011173373078,-6.103162697549034,-9.517415893111757,0.1209334267597815,0.4083451390476105,160.94478296178343,-8.54589836043971e-14,1.2912109313614054e-09,4.498046876210294e-09,1.598437514673586e-09,3.980468750777993e-09,9.832324232464213e-09,1.948818380237101e-09,6.194042968094525e-09,4.691503910439634e-09,8.237304670018295e-09,9.082034146815684e-11,-1.4473632824902191e-08,6.2688476377230755e-09,-4.1984584489045576e-11,-8.720951085864291e-11,-1.2320024315568182e-07
035,F,Glasgow,500,0.0004374898514497,-10.298348713397502,-1.042187154772666,-0.2386380360923963,-1.416743659400388,-16.275917794523583,-8.998023145440856,-8.443206847430224,0.4004099917035603,-10.251759014754589,-4.41486700236092,-6.924752239432149,-8.63666944671318,0.1167053400445859,0.3903665865640036,170.54565979729722,5.791946217889476e-14,-2.46395014607693e-09,1.049856192712669e-09,-1.1083413233213806e-09,-2.025886873513045e-09,-6.558005764725774e-09,-5.317353891810013e-10,-6.0268456354760795e-09,-1.3231064202683265e-08,9.948226281104388e-09,6.769894530877153e-09,1.1083413181055676e-09,-8.640460143739075e-10,5.5258235425295946e-11,-3.23470757665618e-10,4.2572538843663495e-08
035,M,Glasgow,50,0.0017109882905392,-6.091313545946746,-0.8982890161508869,7.978536463516769,-2.2715721710936894,-1.7757701078678514,-7.595813673857993,-10.52020956041321,-8.128248074825443,-4.307330898625251,2.6260517764694256,1.9400297466703145,-1.0031601145907287,0.1202191416824384,0.3070792138560154,211.8045352941176,-4.638145391666356e-13,3.6251473488643964e-09,-5.707269202642128e-10,-1.2749508882330581e-09,-2.995677792824065e-09,-4.78339882213567e-09,-3.8084479416671775e-09,-3.526522602104121e-09,1.0531925353767898e-08,2.3768172841642302e-09,-1.7102160976665402e-09,-4.003241653324256e-09,-2.7161100251522112e-09,-6.145526008338145e-11,4.7003928271581895e-11,-1.8484848475859024e-06
035,M,Glasgow,200,0.0007146591614624,-7.630595750993197,0.3722334682667965,7.994674886665048,-1.8177304188666017,-3.3273113974284367,-6.35326586770302,-13.979083815005833,-5.395272721578382,-5.670490862024334,2.9201275343999984,2.628903421742938,-4.923993717522885,0.1195321526851683,0.3152952795142489,277.32933689655164,-2.613830266883512e-13,1.2564500419718663e-09,-3.429388930041683e-09,2.7555770934799556e-09,-4.238009707892784e-09,4.223278374310658e-09,2.472065944615159e-09,-5.558680875762733e-09,-8.109796338945616e-09,-4.817652791195378e-09,6.828806982406966e-09,2.0698351183944244e-09,2.353928242029622e-09,9.202236466101204e-11,1.9663729022265782e-10,-2.1808510639173017e-06
035,M,Glasgow,500,0.0003656026446376,-7.388174826879223,-0.9464714873625116,7.961195908705323,-1.7481687904264744,-4.729067964028983,-4.609699800485406,-14.395932167742007,-4.673993881371976,-2.6124092825700527,1.072652481307249,2.0729265481236725,-5.658823959922707,0.1277748734986352,0.3162489674293929,254.41206964285703,6.99032657240794e-15,6.649279540036274e-09,9.306436191912019e-10,4.139097009174548e-09,-1.4313160404338415e-09,-2.5629201328179556e-10,1.4764649258379706e-09,-6.011527344588823e-09,4.469740625657379e-09,5.229586913799227e-09,-6.899231520445905e-09,-3.616906813725508e-09,-7.758885690494411e-09,4.4157440719253855e-11,1.4428278807417898e-11,-5.854166671056168e-07
036,F,Glasgow,50,0.0015792171770606,-8.256900026616067,0.1490211072920687,1.045375656926499,-3.858743122059959,-5.892379863945849,-6.901175419893625,-4.214085446595742,-6.545183038056086,-16.96061070288201,-5.188222866485495,-6.406121405106373,-5.770022963525143,0.1106221593612377,0.4351109863379792,188.399292079208,-1.0284508662953916e-12,-8.125240847424765e-09,1.3863198480690626e-09,-2.5872832315091607e-09,5.452793832121841e-09,4.590655128873642e-09,-5.5161464464747224e-09,1.0650770709375656e-08,-6.537283249719969e-09,6.965703311215913e-09,6.2090558501076245e-09,6.958140654916973e-09,-3.782658982199007e-09,1.5421334221985512e-11,8.26358023840149e-11,2.683575886618109e-07
036,F,Glasgow,200,0.0006933786920881,-9.37551781243639,-0.2577033210900198,1.1951746140313113,-5.903143150968686,-7.382447024295493,-7.028457011924668,-7.561005836212339,-8.366806948512917,-16.301588495009796,-6.132220466087089,-6.466863927871809,-6.242254038420739,0.1198843674076432,0.4228547114846652,206.3567726233769,5.488040940479541e-13,-8.499999983244269e-09,-1.0759844049994068e-08,-3.749317724141278e-09,6.664230025169649e-09,-4.474658868136063e-09,2.2724171390439483e-09,-7.9336257243619e-09,1.0409356746367712e-08,6.095321642013689e-09,3.3771929706438524e-09,8.35282633535467e-10,5.498050662896069e-09,8.107316551456541e-12,-3.17481299581549e-11,8.410775873469762e-08
036,F,Glasgow,500,0.0003373230498682,-8.942105997348106,-2.7243423626885264,-0.3841244468225637,-5.483598946080999,-7.755148381311479,-6.554537035612337,-7.974016302111867,-7.520805623420446,-14.903223725143684,-3.7496254901928654,-8.41467074081967,-5.022019863204429,0.1280220675859872,0.4120109613404051,211.1984112499997,-4.1008837613706587e-13,-2.971853992055347e-09,8.419500461374055e-09,-4.5013448613197375e-09,5.883765654752476e-10,9.32814601978489e-09,-8.05417867206391e-09,1.4804803070851332e-08,-1.2566762717425413e-08,1.1544668598323686e-08,1.500480298074974e-09,-4.087415926856878e-09,2.7087415934120933e-09,6.598948961756747e-11,3.251681071727418e-10,-1.082264320123557e-07
036,M,Glasgow,50,0.0019156770114667,-6.372987320736039,0.7495333606271671,6.296848390710988,-1.3956941918198436,-0.6680383406618507,-7.255875866194594,1.658137412755302,-3.7865686694691743,-9.926286620360312,5.586676501236037,2.024097203554914,-4.637315452267825,0.1143395532283894,0.3263971021430177,169.38547130434785,-5.068122665472682e-13,-3.0781609227267347e-09,4.427203071204928e-09,-4.017337185627809e-09,1.4070881328712563e-09,-4.215708809552394e-09,5.573659010666642e-09,3.783524911179171e-09,-2.4329502649299183e-10,4.4061302576118575e-09,3.821839060168516e-09,-1.240335250412351e-08,8.069731793737858e-09,2.340933559957201e-11,1.1367835779560811e-10,7.69230768837267e-07
